no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl,loan_count,d_url
4242,4242,마션 ,앤디 위어 지음 ;박아람 옮김,RHK(알에이치코리아),2021.0,9788925588650,4840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/27045/43/cover/892558865x_1.jpg,https://data4library.kr/bookV?seq=5969368,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=270454339
4243,4242,아몬드 :큰글자도서 ,지은이: 손원평,창비,2018.0,9788936475642,3810.0,1.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/14129/91/cover/8936475649_1.jpg,https://data4library.kr/bookV?seq=3748758,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=141299193
4244,4242,싫다고 해도 돼 ,글: 김주현 ;그림: 정하진,북이십일,2022.0,9788950941772,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30330/38/cover/8950941775_1.jpg,https://data4library.kr/bookV?seq=6576197,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303303835
4245,4242,달라도 친구야 ,글: 김유진 ;그림: 차상미,북이십일,2022.0,9788950942441,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30496/24/cover/8950942445_1.jpg,https://data4library.kr/bookV?seq=6594684,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304962401
4246,4242,공허한 십자가 ,지은이: 히가시노 게이고 ;옮긴이: 이선희,자음과모음,2022.0,9788954448185,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/29260/86/cover/8954448186_1.jpg,https://data4library.kr/bookV?seq=6444340,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292608680
4247,4242,울보 나무 ,글쓴이: 카토 요코 ;고향옥,한림출판사,2012.0,9788970943961,77830.0,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/1983/40/cover/897094396x_2.jpg,https://data4library.kr/bookV?seq=1875902,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=19834049
4248,4242,월요일의 말차 카페 ,아오야마 미치코 지음 ;권남희 옮김,문예춘추사,2022.0,9788976045553,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/30373/83/cover/8976045556_1.jpg,https://data4library.kr/bookV?seq=6579513,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303738332
4249,4242,헌책 식당 :하라다 히카 장편소설 ,지은이: 하라다 히카 ;옮긴이: 김영주,문학동네,2024.0,9791141607869,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/35230/33/cover200/k762934637_1.jpg,https://data4library.kr/bookV?seq=6976130,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=352303338
4250,4242,우리가 보낸 가장 긴 밤 :이석원 산문 ,지은이: 이석원,달,2018.0,9791158160869,3810.0,,814.7,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/17299/55/cover/k612534192_3.jpg,https://data4library.kr/bookV?seq=5231594,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=172995535
4251,4242,생쥐 모이의 101번째 도전 :김세진 그림책 ,김세진,책읽는곰,2025.0,9791158365158,77810.0,,813.7,문학 > 한국문학 > 소설,https://shopping-phinf.pstatic.net/main_5363013/53630138512.20250318201755.jpg,https://data4library.kr/bookV?seq=7031810,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360837632
4252,4242,유골에 대한 기이한 취향 :엘리스 피터스 장편소설 ,지은이: 엘리스 피터스 ;옮긴이: 최인석,북하우스 퍼블리셔스,2024.0,9791164052554,4840.0,,843.5,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/34324/68/cover200/k202932588_2.jpg,https://data4library.kr/bookV?seq=6924144,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343246825
4253,4242,팬티 입은 늑대,글: 윌프리드 루파노 ;김보희,키위북스,2019.0,9791185173818,77860.0,3.0,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/27234/22/cover/k832732497_1.jpg,https://data4library.kr/bookV?seq=5988979,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=272342224
4254,4242,좀비즈 어웨이 :배예람 단편집 ,지은이: 배예람,안전가옥,2022.0,9791191193473,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29210/7/cover/k122837384_2.jpg,https://data4library.kr/bookV?seq=6439213,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292100766
4255,4242,다 해결 고양이 탐정 ,글: 정유리 ;그림: 홍그림,잇츠북어린이,2024.0,9791192182841,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33212/32/cover/k292937054_1.jpg,https://data4library.kr/bookV?seq=6817981,379,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332123268
4256,4256,술과 바닐라 :정한아 소설 ,지은이: 정한아,문학동네,2021.0,9788954679732,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27169/92/cover/8954679730_1.jpg,https://data4library.kr/bookV?seq=5983921,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271699276
4257,4256,프린들 주세요,앤드루 클레먼츠 지음;양혜원 그림,사계절출판사,2001.0,9788971968345,73810.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/30/82/cover/8971968346_2.jpg,https://data4library.kr/bookV?seq=130919,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308267
4258,4256,쌍둥이할매식당 ,글·그림: 우에가키 아유코 ;옮김: 이정선,키위북스,2012.0,9788996483182,77830.0,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/1874/62/cover/8996483184_1.jpg,https://data4library.kr/bookV?seq=1863662,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=18746208
4259,4256,악몽 도서관,글·그림: 가야마 다이가 ;옮김: 송지현,다산북스,2024.0,9791130652061,74830.0,1.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/33858/83/cover200/k372930306_2.jpg,https://data4library.kr/bookV?seq=6870395,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338588316
4260,4256,오랑 왕자와 마법의 성 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2024.0,9791158364526,77830.0,73.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/33555/93/cover/k362939674_1.jpg,https://data4library.kr/bookV?seq=6836749,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335559337
4261,4256,싫어는 아주아주 힘이 세! :긍정적인 말의 힘을 알려 주는 그림책 ,크리스 그라벤스타인 글 ;노은정 옮김,제제의숲,2023.0,9791158732813,77840.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/32964/2/cover/k062936251_1.jpg,https://data4library.kr/bookV?seq=6799539,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329640247
4262,4256,난 쓰러지지 않아! :숭민이의 일기 맞다 ,이승민 글 ;박정섭 그림,풀빛,2023.0,9791161726298,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33068/96/cover/k922937590_1.jpg,https://data4library.kr/bookV?seq=6808532,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330689667
4263,4256,세기의 대결 ,신채연 글 ;조승연 그림,인플루엔셜,2023.0,9791168341258,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32342/91/cover/k982935364_1.jpg,https://data4library.kr/bookV?seq=6753001,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323429175
4264,4256,모두 다 음악 :미란 그림책 ,글·그림: 미란,사계절(사계절출판사),2024.0,9791169811842,77810.0,,813.7,문학 > 한국문학 > 소설,https://shopping-phinf.pstatic.net/main_4568939/45689395619.20240207053859.jpg,https://data4library.kr/bookV?seq=6830602,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333777910
4265,4256,숏폼 지옥 ,신은영 글 ;시은경 그림,썬더버드,2024.0,9791193947104,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34180/38/cover200/k452931216_1.jpg,https://data4library.kr/bookV?seq=6894520,378,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341803867
4266,4266,숨바꼭질 ,글·그림: 앤서니 브라운 ;옮김: 공경희,웅진씽크빅,2017.0,9788901217222,74800.0,,843.0,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/124/708/12470879.jpg?type=m1&udate=20180726,https://data4library.kr/bookV?seq=3540180,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=116323487
4267,4266,휴지가 돌돌돌 :술술 잘 읽히는 책 ,글·그림: 신복남,웅진주니어,2021.0,9788901249476,74810.0,71.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26837/90/cover/8901249472_1.jpg,https://data4library.kr/bookV?seq=5952000,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=268379095
4268,4266,파피용 :베르나르 베르베르 장편소설 ,베르나르 베르베르 지음 ;전미연 옮김,열린책들,2007.0,9788932907741,4860.0,,863.0,문학 > 프랑스문학 > 소설,http://image.aladin.co.kr/product/225/33/cover/8932907749_1.jpg,https://data4library.kr/bookV?seq=2272408,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=2253337
4269,4266,가만한 나날 :김세희 소설 ,지은이: 김세희,민음사,2019.0,9788937439742,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/18361/50/cover/8937439743_1.jpg,https://data4library.kr/bookV?seq=5369304,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=183615074
4270,4266,월든 ,지은이: 헨리 데이비드 소로 ;옮긴이: 정회성,민음사,2021.0,9788937463952,4800.0,,844.0,문학 > 영미문학 > 수필,https://image.aladin.co.kr/product/28350/32/cover/8937463954_1.jpg,https://data4library.kr/bookV?seq=6343244,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=283503259
4271,4266,부끄럼쟁이 꼬마 유령 ,플라비아 Z. 드라고 글·그림 ;신수진 옮김,비룡소,2020.0,9788949105277,74800.0,26.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/25608/21/cover/8949105276_1.jpg,https://data4library.kr/bookV?seq=5806268,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=256082166
4272,4266,늑대의 선거 ,다비드 칼리 글 ;김이슬 옮김,다림,2021.0,9788961771641,77860.0,,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/15544/16/cover/8961771647_1.jpg,https://data4library.kr/bookV?seq=5364178,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=266745059
4273,4266,수상한 지하실 ,박현숙 글 ;장서영 그림,북멘토,2022.0,9788963194851,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30201/36/cover/896319485x_1.jpg,https://data4library.kr/bookV?seq=6566534,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=302013684
4274,4266,감기책 ,글: 천미진 ;그림: 이지은,키즈엠,2015.0,9788967493707,74800.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/6191/88/cover/8967493703_1.jpg,https://data4library.kr/bookV?seq=2646699,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=61918881
4275,4266,토끼의 당근 당근 당근 ,글·그림: 케이티 허드슨 ;옮김: 최용은,키즈엠,2016.0,9788967495244,74840.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/7948/85/cover/8967495242_1.jpg,https://data4library.kr/bookV?seq=3132442,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=79488593
4276,4266,나의 아름다운 정원 :심윤경 장편소설 ,지은이: 심윤경,한겨레출판,2013.0,9788984317437,3810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/3410/53/cover/8984317438_1.jpg,https://data4library.kr/bookV?seq=1992726,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=34105347
4277,4266,아빠 셋 꽃다발 셋 ,"국지승 글,그림",책읽는곰,2017.0,9791158360610,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/12308/79/cover/k412531153_1.jpg,https://data4library.kr/bookV?seq=3664111,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=123087955
4278,4266,하늘 문방구 ,김나다랑 글 ;시농 그림,크레용하우스,2024.0,9791171210527,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33660/7/cover/k362939621_1.jpg,https://data4library.kr/bookV?seq=6849412,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336600724
4279,4266,김설탕과 도나스 ,허정윤 글 ;릴리아 그림,한솔수북,2024.0,9791193494349,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33600/92/cover/k812939697_1.jpg,https://data4library.kr/bookV?seq=6842824,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336009271
4280,4266,보테로 가족의 사랑 약국 :이선영 장편소설 ,지은이: 이선영,클레이하우스,2022.0,9791197768460,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30105/63/cover/k932839888_1.jpg,https://data4library.kr/bookV?seq=6558745,377,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301056323
4281,4281,규칙이 있는 집 ,맥 바넷 글 ;서남희 옮김,알에이치코리아,2017.0,9788925561424,77840.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/10930/64/cover/8925561425_1.jpg,https://data4library.kr/bookV?seq=3439878,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=109306403
4282,4281,산 자들 :장강명 연작소설 ,지은이: 장강명,민음사,2019.0,9788937441912,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/19577/56/cover/8937441918_1.jpg,https://data4library.kr/bookV?seq=5437068,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=195775607
4283,4281,강아지똥 :25주년 특별판 ,권정생 글 ;정승각 그림,길벗어린이,2021.0,9788955826050,77810.0,,813.6,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26818/13/cover/k542730299_2.jpg,https://data4library.kr/bookV?seq=5971227,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=268181345
4284,4281,잔류 인구 ,엘리자베스 문 지음 ;강선재 옮김,푸른숲,2021.0,9791156759201,3840.0,,843.5,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/28204/3/cover/k352835078_1.jpg,https://data4library.kr/bookV?seq=6325842,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=282040398
4285,4281,랑과 나의 사막 :천선란 소설 ,지은이: 천선란,H(현대문학),2022.0,9791167901354,4810.0,43.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30395/18/cover/k572830160_1.jpg,https://data4library.kr/bookV?seq=6580839,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303951831
4286,4281,단순 생활자 :황보름 에세이 ,지은이: 황보름,열림원,2023.0,9791170402206,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/32633/96/cover/k852935553_1.jpg,https://data4library.kr/bookV?seq=6775193,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=326339693
4287,4281,리타의 정원 ,지은이: 안리타,디자인이음,2020.0,9791188694624,3800.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/24304/56/cover/k292630592_1.jpg,https://data4library.kr/bookV?seq=5691062,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=243045602
4288,4281,우리 가족 말 사전 ,김성은 글 ;이명환 그림,봄개울,2023.0,9791190689649,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31356/24/cover/k382832098_1.jpg,https://data4library.kr/bookV?seq=6661642,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=313562489
4289,4281,"엉덩이야, 오늘은 뭐 입을까? ",김은이 글·그림,다정다감,2023.0,9791193140000,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32004/12/cover/k542834665_1.jpg,https://data4library.kr/bookV?seq=6726677,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=320041207
4290,4281,용궁 공주와 수박 빙수 :송태고 그림책 ,글·그림: 송태고,노는날,2025.0,9791194722106,77810.0,,813.7,문학 > 한국문학 > 소설,https://shopping-phinf.pstatic.net/main_5507910/55079109568.20250602164218.jpg,https://data4library.kr/bookV?seq=7073691,376,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366126331
4291,4291,은유의 글쓰기 상담소 :계속 쓰려는 사람을 위한 48가지 이야기 ,은유 지음,김영사,2023.0,9788934942948,3800.0,,802.0,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/30843/45/cover/8934942940_1.jpg,https://data4library.kr/bookV?seq=6619712,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308434551
4292,4291,커다란 비밀 친구 :경혜원 그림책 ,글·그림: 경혜원,창비,2022.0,9788936455934,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30391/21/cover/8936455931_1.jpg,https://data4library.kr/bookV?seq=6580292,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303912102
4293,4291,바다탐험대 옥토넛 :외톨이 괴물 ,메오미 지음 ;고정아 옮김,문학수첩리틀북,2015.0,9788959761678,77840.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/5998/51/cover/8959761672_1.jpg,https://data4library.kr/bookV?seq=2621155,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=59985120
4294,4291,공포의 새우눈 ,미우 글·그림,다림,2020.0,9788961772235,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23383/28/cover/8961772236_1.jpg,https://data4library.kr/bookV?seq=5601006,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=233832859
4295,4291,수상한 학원 ,박현숙 글 ;장서영 그림,북멘토,2016.0,9788963191577,73810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/7814/58/cover/8963191575_1.jpg,https://data4library.kr/bookV?seq=3128072,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=78145875
4296,4291,싸움을 멈춰라! ,김영진 글·그림,책읽는곰,2013.0,9788993242843,77810.0,12.0,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/2911/56/cover/8993242844_1.jpg,https://data4library.kr/bookV?seq=2645858,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=29115657
4297,4291,어른의 문장력 :매일 쓰는 말과 글을 센스 있게 만드는 법 ,김선영 지음,길벗,2022.0,9791140701520,3190.0,,802.0,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/30408/26/cover/k892830268_1.jpg,https://data4library.kr/bookV?seq=6582240,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304082623
4298,4291,소맥거핀 일상 만화 :어딘가 이상한 가족의 공감 급상승 코미디!,소맥거핀 원작 ;이종혁 글·그림,위즈덤하우스,2024.0,9791171713066,77810.0,2.0,810.0,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/35259/45/cover200/k382934244_1.jpg,https://data4library.kr/bookV?seq=6978490,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=352594503
4299,4291,"쉬운 천국 =뉴욕, 런던, 파리, 베를린, 비엔나 잊을 수 없는 시절의 여행들 /Simple heaven ",유지혜 지음,어떤책,2020.0,9791189385163,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/25590/27/cover/k512735580_1.jpg,https://data4library.kr/bookV?seq=5799194,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=255902767
4300,4291,태풍이 찾아온 날 ,린다 애쉬먼 글 ;이지유 옮김,M창비(미디어창비),2020.0,9791190758178,77840.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/24990/86/cover/k102632707_1.jpg,https://data4library.kr/bookV?seq=5745667,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=249908671
4301,4291,잘 화내는 기술 ,글: 박현숙 ;그림: 노아,잇츠북어린이,2023.0,9791192182773,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32509/29/cover/k582935726_1.jpg,https://data4library.kr/bookV?seq=6765745,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=325092916
4302,4291,인공지능 산타 로봇 ,글·그림: 김호남,센트럴라이즈드,2016.0,9791195342051,77810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/9871/14/cover/k182535550_1.jpg,https://data4library.kr/bookV?seq=3406495,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=98711471
4303,4291,유진과 유진 :이금이 장편소설 ,지은이: 이금이,밤티,2020.0,9791197120541,44810.0,,813.6,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/25519/68/cover/k512633223_1.jpg,https://data4library.kr/bookV?seq=5798619,375,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=255196870
4304,4304,아기곰의 첫 심부름 ,우시쿠보 료타 글·그림 ;황진희 옮김,알에이치코리아,2024.0,9788925575148,77830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/33855/83/cover200/8925575140_1.jpg,https://data4library.kr/bookV?seq=6869710,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338558306
4305,4304,퇴마록 :국내편,지은이: 이우혁,문학동네,2011.0,9788954615877,4810.0,2.0,813.62,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/1300/36/cover/8954615872_1.jpg,https://data4library.kr/bookV?seq=2776616,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=13003699
4306,4304,"그믐, 또는 당신이 세계를 기억하는 방식 :장강명 장편소설 ",지은이: 장강명,문학동네,2015.0,9788954637237,3810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/094/145/09414510.jpg?type=m1&udate=20180314,https://data4library.kr/bookV?seq=2396977,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=64289005
4307,4304,태백산맥 :조정래 대하소설,저자: 조정래,해냄,2020.0,9788965749219,4810.0,1.0,813.62,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/25326/76/cover/8965749212_1.jpg,https://data4library.kr/bookV?seq=5780358,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=253267626
4308,4304,"날 좀 도와 줘, 무지개 물고기!",마르쿠스 피스터 그림.글;우미경 옮김,시공사,1996.0,9788972592976,77890.0,,853.8,문학 > 독일문학 > 소설,http://image.aladin.co.kr/product/2/89/cover/8972592978_1.jpg,https://data4library.kr/bookV?seq=329092,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=28997
4309,4304,콧수염 토끼 :전금자 그림책 ,글·그림: 전금자,재능교육,2019.0,9788974993658,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/19834/16/cover/8974993651_1.jpg,https://data4library.kr/bookV?seq=5448819,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=198341655
4310,4304,급식 알바 구드래곤 ,박현숙 글 ;이경석 그림,다산북스,2022.0,9791130695655,74810.0,2.0,813.7,문학 > 한국문학 > 소설,https://shopping-phinf.pstatic.net/main_3634870/36348703619.20221207055046.jpg,https://data4library.kr/bookV?seq=6607621,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=306827599
4311,4304,도도도 도착! ,한얼 글·그림,책읽는곰,2023.0,9791158364335,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32757/90/cover/k292936189_1.jpg,https://data4library.kr/bookV?seq=6780876,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=327579038
4312,4304,두근두근 2424 :진수경 그림책 ,글·그림: 진수경,봄개울,2021.0,9791190689274,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27703/24/cover/k642733532_1.jpg,https://data4library.kr/bookV?seq=6067098,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=277032465
4313,4304,명탐정의 창자 :시라이 도모유키 소설 ,지은이: 시라이 도모유키 ;옮긴이: 구수영,내 친구의 서재,2024.0,9791191803259,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/33278/52/cover/k432938872_1.jpg,https://data4library.kr/bookV?seq=6821393,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332785269
4314,4304,잠수 로봇의 바다 탐험 ,글/그림: 김호남,센트럴라이즈드,2018.0,9791195342068,77810.0,6.0,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/133/962/13396296.jpg?type=m1&udate=20180316,https://data4library.kr/bookV?seq=3711193,374,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=136240570
4315,4315,모르티나,바르바라 칸티니 글·그림 ;이승수 옮김,그레이트 Books(그레이트북스),2019.0,9788927196853,74880.0,4.0,883.0,문학 > 이탈리아문학 > 소설,https://image.aladin.co.kr/product/24552/80/cover/8927196856_1.jpg,https://data4library.kr/bookV?seq=5706444,373,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=245528051
4316,4315,스티커 도깨비 무지 막지 ,글: 홍민정 ;그림: 하민석,김영사,2023.0,9788934940951,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32446/49/cover/8934940956_1.jpg,https://data4library.kr/bookV?seq=6759467,373,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=324464912
4317,4315,무라카미 T :내가 사랑한 티셔츠 ,지은이: 무라카미 하루키 ;옮긴이: 권남희,김영사,2021.0,9788934989981,3830.0,,834.0,문학 > 일본문학 > 수필,https://image.aladin.co.kr/product/27030/46/cover/893498998x_1.jpg,https://data4library.kr/bookV?seq=5967625,373,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=270304641
4318,4315,빗자루 타고 붕붕붕 ,줄리아 도널드슨 글 ;노은정 옮김,비룡소,2023.0,9788949105574,74800.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/32178/5/cover/8949105578_1.jpg,https://data4library.kr/bookV?seq=6741717,373,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=321780509
4319,4315,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018.0,9788960865723,17810.0,3.0,810.0,문학 > 한국문학 > 한국문학,https://bookthumb-phinf.pstatic.net/cover/070/519/07051946.jpg?type=m1&udate=20121107,https://data4library.kr/bookV?seq=2373838,373,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=20900833
4320,4315,짜장 짬뽕 탕수육,김영주 글;고경숙 그림,재미마주,2002.0,9788986565522,73810.0,,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/19/96/cover/8986565528_3.jpg,https://data4library.kr/bookV?seq=352978,373,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=199644
